Season,Round,Championship Position,DriverID,FirstName,FamilyName,Nationality,Points
2019,7,4,max_verstappen,Max,Verstappen,Dutch,88
2019,7,5,leclerc,Charles,Leclerc,Monegasque,72
2019,7,6,gasly,Pierre,Gasly,French,36
2019,7,7,sainz,Carlos,Sainz,Spanish,18
2019,7,8,ricciardo,Daniel,Ricciardo,Australian,16
2019,7,9,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,7,10,perez,Sergio,Pérez,Mexican,13
2019,7,11,raikkonen,Kimi,Räikkönen,Finnish,13
2019,7,12,norris,Lando,Norris,British,12
2019,7,13,hulkenberg,Nico,Hülkenberg,German,12
2019,7,14,kvyat,Daniil,Kvyat,Russian,10
2019,7,15,albon,Alexander,Albon,Thai,7
2019,7,16,stroll,Lance,Stroll,Canadian,6
2019,7,17,grosjean,Romain,Grosjean,French,2
2019,7,18,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,7,19,russell,George,Russell,British,0
2019,7,20,kubica,Robert,Kubica,Polish,0
2019,9,1,hamilton,Lewis,Hamilton,British,197
2019,9,2,bottas,Valtteri,Bottas,Finnish,166
2019,9,3,max_verstappen,Max,Verstappen,Dutch,126
2019,9,4,vettel,Sebastian,Vettel,German,123
2019,9,5,leclerc,Charles,Leclerc,Monegasque,105
2019,9,6,gasly,Pierre,Gasly,French,43
2019,9,7,sainz,Carlos,Sainz,Spanish,30
2019,9,8,norris,Lando,Norris,British,22
2019,9,9,raikkonen,Kimi,Räikkönen,Finnish,21
2019,9,10,ricciardo,Daniel,Ricciardo,Australian,16
2019,9,11,hulkenberg,Nico,Hülkenberg,German,16
2019,9,12,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,9,13,perez,Sergio,Pérez,Mexican,13
2019,9,14,kvyat,Daniil,Kvyat,Russian,10
2019,9,15,albon,Alexander,Albon,Thai,7
2019,9,16,stroll,Lance,Stroll,Canadian,6
2019,9,17,grosjean,Romain,Grosjean,French,2
2019,9,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2019,9,19,russell,George,Russell,British,0
2019,9,20,kubica,Robert,Kubica,Polish,0
2019,20,1,hamilton,Lewis,Hamilton,British,387
2019,20,2,bottas,Valtteri,Bottas,Finnish,314
2019,20,3,max_verstappen,Max,Verstappen,Dutch,260
2019,20,4,leclerc,Charles,Leclerc,Monegasque,249
2019,20,5,vettel,Sebastian,Vettel,German,230
2019,20,6,gasly,Pierre,Gasly,French,95
2019,20,7,sainz,Carlos,Sainz,Spanish,95
2019,20,8,albon,Alexander,Albon,Thai,84
2019,20,9,ricciardo,Daniel,Ricciardo,Australian,54
2019,20,10,perez,Sergio,Pérez,Mexican,46
2019,20,11,norris,Lando,Norris,British,45
2019,20,12,raikkonen,Kimi,Räikkönen,Finnish,43
2019,20,13,hulkenberg,Nico,Hülkenberg,German,37
2019,20,14,kvyat,Daniil,Kvyat,Russian,35
2019,20,15,stroll,Lance,Stroll,Canadian,21
2019,20,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,20,17,giovinazzi,Antonio,Giovinazzi,Italian,14
2019,20,18,grosjean,Romain,Grosjean,French,8
2019,20,19,kubica,Robert,Kubica,Polish,1
2019,20,20,russell,George,Russell,British,0
2019,18,1,hamilton,Lewis,Hamilton,British,363
2019,18,2,bottas,Valtteri,Bottas,Finnish,289
2019,18,3,leclerc,Charles,Leclerc,Monegasque,236
2019,18,4,vettel,Sebastian,Vettel,German,230
2019,18,5,max_verstappen,Max,Verstappen,Dutch,220
2019,18,6,gasly,Pierre,Gasly,French,77
2019,18,7,sainz,Carlos,Sainz,Spanish,76
2019,18,8,albon,Alexander,Albon,Thai,74
2019,18,9,perez,Sergio,Pérez,Mexican,43
2019,18,10,ricciardo,Daniel,Ricciardo,Australian,38
2019,18,11,hulkenberg,Nico,Hülkenberg,German,35
2019,18,12,norris,Lando,Norris,British,35
2019,18,13,kvyat,Daniil,Kvyat,Russian,34
2019,18,14,raikkonen,Kimi,Räikkönen,Finnish,31
2019,18,15,stroll,Lance,Stroll,Canadian,21
2019,18,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,18,17,grosjean,Romain,Grosjean,French,8
2019,18,18,giovinazzi,Antonio,Giovinazzi,Italian,4
2019,18,19,kubica,Robert,Kubica,Polish,1
2019,18,20,russell,George,Russell,British,0
2019,11,1,hamilton,Lewis,Hamilton,British,225
2019,11,2,bottas,Valtteri,Bottas,Finnish,184
2019,11,3,max_verstappen,Max,Verstappen,Dutch,162
2019,11,4,vettel,Sebastian,Vettel,German,141
2019,11,5,leclerc,Charles,Leclerc,Monegasque,120
2019,11,6,gasly,Pierre,Gasly,French,55
2019,11,7,sainz,Carlos,Sainz,Spanish,48
2019,11,8,kvyat,Daniil,Kvyat,Russian,27
2019,11,9,raikkonen,Kimi,Räikkönen,Finnish,25
2019,11,10,norris,Lando,Norris,British,22
2019,11,11,ricciardo,Daniel,Ricciardo,Australian,22
2019,11,12,stroll,Lance,Stroll,Canadian,18
2019,11,13,kevin_magnussen,Kevin,Magnussen,Danish,18
2019,11,14,hulkenberg,Nico,Hülkenberg,German,17
2019,11,15,albon,Alexander,Albon,Thai,15
2019,11,16,perez,Sergio,Pérez,Mexican,13
2019,11,17,grosjean,Romain,Grosjean,French,8
2019,11,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2019,11,19,kubica,Robert,Kubica,Polish,1
2019,11,20,russell,George,Russell,British,0
2019,16,1,hamilton,Lewis,Hamilton,British,322
2019,16,2,bottas,Valtteri,Bottas,Finnish,249
2019,16,3,leclerc,Charles,Leclerc,Monegasque,215
2019,16,4,max_verstappen,Max,Verstappen,Dutch,212
2019,16,5,vettel,Sebastian,Vettel,German,194
2019,16,6,gasly,Pierre,Gasly,French,69
2019,16,7,sainz,Carlos,Sainz,Spanish,66
2019,16,8,albon,Alexander,Albon,Thai,52
2019,16,9,norris,Lando,Norris,British,35
2019,16,10,ricciardo,Daniel,Ricciardo,Australian,34
2019,16,11,hulkenberg,Nico,Hülkenberg,German,34
2019,16,12,kvyat,Daniil,Kvyat,Russian,33
2019,16,13,perez,Sergio,Pérez,Mexican,33
2019,16,14,raikkonen,Kimi,Räikkönen,Finnish,31
2019,16,15,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,16,16,stroll,Lance,Stroll,Canadian,19
2019,16,17,grosjean,Romain,Grosjean,French,8
2019,16,18,giovinazzi,Antonio,Giovinazzi,Italian,4
2019,16,19,kubica,Robert,Kubica,Polish,1
2019,16,20,russell,George,Russell,British,0
2019,17,1,hamilton,Lewis,Hamilton,British,338
2019,17,2,bottas,Valtteri,Bottas,Finnish,274
2019,17,3,leclerc,Charles,Leclerc,Monegasque,223
2019,17,4,max_verstappen,Max,Verstappen,Dutch,212
2019,17,5,vettel,Sebastian,Vettel,German,212
2019,17,6,sainz,Carlos,Sainz,Spanish,76
2019,17,7,gasly,Pierre,Gasly,French,75
2019,17,8,albon,Alexander,Albon,Thai,64
2019,17,9,perez,Sergio,Pérez,Mexican,37
2019,17,10,norris,Lando,Norris,British,35
2019,17,11,kvyat,Daniil,Kvyat,Russian,34
2019,17,12,ricciardo,Daniel,Ricciardo,Australian,34
2019,17,13,hulkenberg,Nico,Hülkenberg,German,34
2019,17,14,raikkonen,Kimi,Räikkönen,Finnish,31
2019,17,15,stroll,Lance,Stroll,Canadian,21
2019,17,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,17,17,grosjean,Romain,Grosjean,French,8
2019,17,18,giovinazzi,Antonio,Giovinazzi,Italian,4
2019,17,19,kubica,Robert,Kubica,Polish,1
2019,17,20,russell,George,Russell,British,0
2019,10,1,hamilton,Lewis,Hamilton,British,223
2019,10,2,bottas,Valtteri,Bottas,Finnish,184
2019,10,3,max_verstappen,Max,Verstappen,Dutch,136
2019,10,4,vettel,Sebastian,Vettel,German,123
2019,10,5,leclerc,Charles,Leclerc,Monegasque,120
2019,10,6,gasly,Pierre,Gasly,French,55
2019,10,7,sainz,Carlos,Sainz,Spanish,38
2019,10,8,raikkonen,Kimi,Räikkönen,Finnish,25
2019,10,9,norris,Lando,Norris,British,22
2019,10,10,ricciardo,Daniel,Ricciardo,Australian,22
2019,10,11,hulkenberg,Nico,Hülkenberg,German,17
2019,10,12,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,10,13,perez,Sergio,Pérez,Mexican,13
2019,10,14,kvyat,Daniil,Kvyat,Russian,12
2019,10,15,albon,Alexander,Albon,Thai,7
2019,10,16,stroll,Lance,Stroll,Canadian,6
2019,10,17,grosjean,Romain,Grosjean,French,2
2019,10,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2019,10,19,russell,George,Russell,British,0
2019,10,20,kubica,Robert,Kubica,Polish,0
2019,19,1,hamilton,Lewis,Hamilton,British,381
2019,19,2,bottas,Valtteri,Bottas,Finnish,314
2019,19,3,leclerc,Charles,Leclerc,Monegasque,249
2019,19,4,max_verstappen,Max,Verstappen,Dutch,235
2019,19,5,vettel,Sebastian,Vettel,German,230
2019,19,6,albon,Alexander,Albon,Thai,84
2019,19,7,sainz,Carlos,Sainz,Spanish,80
2019,19,8,gasly,Pierre,Gasly,French,77
2019,19,9,ricciardo,Daniel,Ricciardo,Australian,46
2019,19,10,perez,Sergio,Pérez,Mexican,44
2019,19,11,norris,Lando,Norris,British,41
2019,19,12,hulkenberg,Nico,Hülkenberg,German,37
2019,19,13,kvyat,Daniil,Kvyat,Russian,34
2019,19,14,raikkonen,Kimi,Räikkönen,Finnish,31
2019,19,15,stroll,Lance,Stroll,Canadian,21
2019,19,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,19,17,grosjean,Romain,Grosjean,French,8
2019,19,18,giovinazzi,Antonio,Giovinazzi,Italian,4
2019,19,19,kubica,Robert,Kubica,Polish,1
2019,19,20,russell,George,Russell,British,0
2019,21,1,hamilton,Lewis,Hamilton,British,413
2019,21,2,bottas,Valtteri,Bottas,Finnish,326
2019,21,3,max_verstappen,Max,Verstappen,Dutch,278
2019,21,4,leclerc,Charles,Leclerc,Monegasque,264
2019,21,5,vettel,Sebastian,Vettel,German,240
2019,21,6,sainz,Carlos,Sainz,Spanish,96
2019,21,7,gasly,Pierre,Gasly,French,95
2019,21,8,albon,Alexander,Albon,Thai,92
2019,21,9,ricciardo,Daniel,Ricciardo,Australian,54
2019,21,10,perez,Sergio,Pérez,Mexican,52
2019,21,11,norris,Lando,Norris,British,49
2019,21,12,raikkonen,Kimi,Räikkönen,Finnish,43
2019,21,13,kvyat,Daniil,Kvyat,Russian,37
2019,21,14,hulkenberg,Nico,Hülkenberg,German,37
2019,21,15,stroll,Lance,Stroll,Canadian,21
2019,21,16,kevin_magnussen,Kevin,Magnussen,Danish,20
2019,21,17,giovinazzi,Antonio,Giovinazzi,Italian,14
2019,21,18,grosjean,Romain,Grosjean,French,8
2019,21,19,kubica,Robert,Kubica,Polish,1
2019,21,20,russell,George,Russell,British,0
2019,2,1,bottas,Valtteri,Bottas,Finnish,44
2019,2,2,hamilton,Lewis,Hamilton,British,43
2019,2,3,max_verstappen,Max,Verstappen,Dutch,27
2019,2,4,leclerc,Charles,Leclerc,Monegasque,26
2019,2,5,vettel,Sebastian,Vettel,German,22
2019,2,6,raikkonen,Kimi,Räikkönen,Finnish,10
2019,2,7,norris,Lando,Norris,British,8
2019,2,8,kevin_magnussen,Kevin,Magnussen,Danish,8
2019,2,9,hulkenberg,Nico,Hülkenberg,German,6
2019,2,10,gasly,Pierre,Gasly,French,4
2019,2,11,albon,Alexander,Albon,Thai,2
2019,2,12,stroll,Lance,Stroll,Canadian,2
2019,2,13,kvyat,Daniil,Kvyat,Russian,1
2019,2,14,perez,Sergio,Pérez,Mexican,1
2019,2,15,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,2,16,russell,George,Russell,British,0
2019,2,17,kubica,Robert,Kubica,Polish,0
2019,2,18,ricciardo,Daniel,Ricciardo,Australian,0
2019,2,19,grosjean,Romain,Grosjean,French,0
2019,2,20,sainz,Carlos,Sainz,Spanish,0
2019,5,1,hamilton,Lewis,Hamilton,British,112
2019,5,2,bottas,Valtteri,Bottas,Finnish,105
2019,5,3,max_verstappen,Max,Verstappen,Dutch,66
2019,5,4,vettel,Sebastian,Vettel,German,64
2019,5,5,leclerc,Charles,Leclerc,Monegasque,57
2019,5,6,gasly,Pierre,Gasly,French,21
2019,5,7,kevin_magnussen,Kevin,Magnussen,Danish,14
2019,5,8,perez,Sergio,Pérez,Mexican,13
2019,5,9,raikkonen,Kimi,Räikkönen,Finnish,13
2019,5,10,norris,Lando,Norris,British,12
2019,5,11,sainz,Carlos,Sainz,Spanish,10
2019,5,12,ricciardo,Daniel,Ricciardo,Australian,6
2019,5,13,hulkenberg,Nico,Hülkenberg,German,6
2019,5,14,stroll,Lance,Stroll,Canadian,4
2019,5,15,albon,Alexander,Albon,Thai,3
2019,5,16,kvyat,Daniil,Kvyat,Russian,3
2019,5,17,grosjean,Romain,Grosjean,French,1
2019,5,18,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,5,19,russell,George,Russell,British,0
2019,5,20,kubica,Robert,Kubica,Polish,0
2019,4,1,bottas,Valtteri,Bottas,Finnish,87
2019,4,2,hamilton,Lewis,Hamilton,British,86
2019,4,3,vettel,Sebastian,Vettel,German,52
2019,4,4,max_verstappen,Max,Verstappen,Dutch,51
2019,4,5,leclerc,Charles,Leclerc,Monegasque,47
2019,4,6,perez,Sergio,Pérez,Mexican,13
2019,4,7,gasly,Pierre,Gasly,French,13
2019,4,8,raikkonen,Kimi,Räikkönen,Finnish,13
2019,4,9,norris,Lando,Norris,British,12
2019,4,10,kevin_magnussen,Kevin,Magnussen,Danish,8
2019,4,11,hulkenberg,Nico,Hülkenberg,German,6
2019,4,12,sainz,Carlos,Sainz,Spanish,6
2019,4,13,ricciardo,Daniel,Ricciardo,Australian,6
2019,4,14,stroll,Lance,Stroll,Canadian,4
2019,4,15,albon,Alexander,Albon,Thai,3
2019,4,16,kvyat,Daniil,Kvyat,Russian,1
2019,4,17,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,4,18,grosjean,Romain,Grosjean,French,0
2019,4,19,russell,George,Russell,British,0
2019,4,20,kubica,Robert,Kubica,Polish,0
2019,3,1,hamilton,Lewis,Hamilton,British,68
2019,3,2,bottas,Valtteri,Bottas,Finnish,62
2019,3,3,max_verstappen,Max,Verstappen,Dutch,39
2019,3,4,vettel,Sebastian,Vettel,German,37
2019,3,5,leclerc,Charles,Leclerc,Monegasque,36
2019,3,6,gasly,Pierre,Gasly,French,13
2019,3,7,raikkonen,Kimi,Räikkönen,Finnish,12
2019,3,8,norris,Lando,Norris,British,8
2019,3,9,kevin_magnussen,Kevin,Magnussen,Danish,8
2019,3,10,hulkenberg,Nico,Hülkenberg,German,6
2019,3,11,ricciardo,Daniel,Ricciardo,Australian,6
2019,3,12,perez,Sergio,Pérez,Mexican,5
2019,3,13,albon,Alexander,Albon,Thai,3
2019,3,14,stroll,Lance,Stroll,Canadian,2
2019,3,15,kvyat,Daniil,Kvyat,Russian,1
2019,3,16,giovinazzi,Antonio,Giovinazzi,Italian,0
2019,3,17,grosjean,Romain,Grosjean,French,0
2019,3,18,sainz,Carlos,Sainz,Spanish,0
2019,3,19,russell,George,Russell,British,0
2019,3,20,kubica,Robert,Kubica,Polish,0
2021,15,1,hamilton,Lewis,Hamilton,British,246.5
2021,15,2,max_verstappen,Max,Verstappen,Dutch,244.5
2021,15,3,bottas,Valtteri,Bottas,Finnish,151
2021,15,4,norris,Lando,Norris,British,139
2021,15,5,perez,Sergio,Pérez,Mexican,120
2021,15,6,sainz,Carlos,Sainz,Spanish,112.5
2021,15,7,leclerc,Charles,Leclerc,Monegasque,104
2021,15,8,ricciardo,Daniel,Ricciardo,Australian,95
2021,15,9,gasly,Pierre,Gasly,French,66
2021,15,10,alonso,Fernando,Alonso,Spanish,58
2021,15,11,ocon,Esteban,Ocon,French,45
2021,15,12,vettel,Sebastian,Vettel,German,35
2021,15,13,stroll,Lance,Stroll,Canadian,24
2021,15,14,tsunoda,Yuki,Tsunoda,Japanese,18
2021,15,15,russell,George,Russell,British,16
2021,15,16,latifi,Nicholas,Latifi,Canadian,7
2021,15,17,raikkonen,Kimi,Räikkönen,Finnish,6
2021,15,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,15,19,mick_schumacher,Mick,Schumacher,German,0
2021,15,20,kubica,Robert,Kubica,Polish,0
2021,15,21,mazepin,Nikita,Mazepin,Russian,0
2021,12,1,hamilton,Lewis,Hamilton,British,202.5
2021,12,2,max_verstappen,Max,Verstappen,Dutch,199.5
2021,12,3,norris,Lando,Norris,British,113
2021,12,4,bottas,Valtteri,Bottas,Finnish,108
2021,12,5,perez,Sergio,Pérez,Mexican,104
2021,12,6,sainz,Carlos,Sainz,Spanish,83.5
2021,12,7,leclerc,Charles,Leclerc,Monegasque,82
2021,12,8,ricciardo,Daniel,Ricciardo,Australian,56
2021,12,9,gasly,Pierre,Gasly,French,54
2021,12,10,ocon,Esteban,Ocon,French,42
2021,12,11,alonso,Fernando,Alonso,Spanish,38
2021,12,12,vettel,Sebastian,Vettel,German,35
2021,12,13,tsunoda,Yuki,Tsunoda,Japanese,18
2021,12,14,stroll,Lance,Stroll,Canadian,18
2021,12,15,russell,George,Russell,British,13
2021,12,16,latifi,Nicholas,Latifi,Canadian,7
2021,12,17,raikkonen,Kimi,Räikkönen,Finnish,2
2021,12,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,12,19,mick_schumacher,Mick,Schumacher,German,0
2021,12,20,mazepin,Nikita,Mazepin,Russian,0
2021,13,1,max_verstappen,Max,Verstappen,Dutch,224.5
2021,13,2,hamilton,Lewis,Hamilton,British,221.5
2021,13,3,bottas,Valtteri,Bottas,Finnish,123
2021,13,4,norris,Lando,Norris,British,114
2021,13,5,perez,Sergio,Pérez,Mexican,108
2021,13,6,leclerc,Charles,Leclerc,Monegasque,92
2021,13,7,sainz,Carlos,Sainz,Spanish,89.5
2021,13,8,gasly,Pierre,Gasly,French,66
2021,13,9,ricciardo,Daniel,Ricciardo,Australian,56
2021,13,10,alonso,Fernando,Alonso,Spanish,46
2021,13,11,ocon,Esteban,Ocon,French,44
2021,13,12,vettel,Sebastian,Vettel,German,35
2021,13,13,tsunoda,Yuki,Tsunoda,Japanese,18
2021,13,14,stroll,Lance,Stroll,Canadian,18
2021,13,15,russell,George,Russell,British,13
2021,13,16,latifi,Nicholas,Latifi,Canadian,7
2021,13,17,raikkonen,Kimi,Räikkönen,Finnish,2
2021,13,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,13,19,mick_schumacher,Mick,Schumacher,German,0
2021,13,20,mazepin,Nikita,Mazepin,Russian,0
2021,13,21,kubica,Robert,Kubica,Polish,0
2021,14,1,max_verstappen,Max,Verstappen,Dutch,226.5
2021,14,2,hamilton,Lewis,Hamilton,British,221.5
2021,14,3,bottas,Valtteri,Bottas,Finnish,141
2021,14,4,norris,Lando,Norris,British,132
2021,14,5,perez,Sergio,Pérez,Mexican,118
2021,14,6,leclerc,Charles,Leclerc,Monegasque,104
2021,14,7,sainz,Carlos,Sainz,Spanish,97.5
2021,14,8,ricciardo,Daniel,Ricciardo,Australian,83
2021,14,9,gasly,Pierre,Gasly,French,66
2021,14,10,alonso,Fernando,Alonso,Spanish,50
2021,14,11,ocon,Esteban,Ocon,French,45
2021,14,12,vettel,Sebastian,Vettel,German,35
2021,14,13,stroll,Lance,Stroll,Canadian,24
2021,14,14,tsunoda,Yuki,Tsunoda,Japanese,18
2021,14,15,russell,George,Russell,British,15
2021,14,16,latifi,Nicholas,Latifi,Canadian,7
2021,14,17,raikkonen,Kimi,Räikkönen,Finnish,2
2021,14,18,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,14,19,mick_schumacher,Mick,Schumacher,German,0
2021,14,20,kubica,Robert,Kubica,Polish,0
2021,14,21,mazepin,Nikita,Mazepin,Russian,0
2021,22,1,max_verstappen,Max,Verstappen,Dutch,395.5
2021,22,2,hamilton,Lewis,Hamilton,British,387.5
2021,22,3,bottas,Valtteri,Bottas,Finnish,226
2021,22,4,perez,Sergio,Pérez,Mexican,190
2021,22,5,sainz,Carlos,Sainz,Spanish,164.5
2021,22,6,norris,Lando,Norris,British,160
2021,22,7,leclerc,Charles,Leclerc,Monegasque,159
2021,22,8,ricciardo,Daniel,Ricciardo,Australian,115
2021,22,9,gasly,Pierre,Gasly,French,110
2021,22,10,alonso,Fernando,Alonso,Spanish,81
2021,22,11,ocon,Esteban,Ocon,French,74
2021,22,12,vettel,Sebastian,Vettel,German,43
2021,22,13,stroll,Lance,Stroll,Canadian,34
2021,22,14,tsunoda,Yuki,Tsunoda,Japanese,32
2021,22,15,russell,George,Russell,British,16
2021,22,16,raikkonen,Kimi,Räikkönen,Finnish,10
2021,22,17,latifi,Nicholas,Latifi,Canadian,7
2021,22,18,giovinazzi,Antonio,Giovinazzi,Italian,3
2021,22,19,mick_schumacher,Mick,Schumacher,German,0
2021,22,20,kubica,Robert,Kubica,Polish,0
2021,22,21,mazepin,Nikita,Mazepin,Russian,0
2021,8,1,max_verstappen,Max,Verstappen,Dutch,156
2021,8,2,hamilton,Lewis,Hamilton,British,138
2021,8,3,perez,Sergio,Pérez,Mexican,96
2021,8,4,norris,Lando,Norris,British,86
2021,8,5,bottas,Valtteri,Bottas,Finnish,74
2021,8,6,leclerc,Charles,Leclerc,Monegasque,58
2021,8,7,sainz,Carlos,Sainz,Spanish,50
2021,8,8,gasly,Pierre,Gasly,French,37
2021,8,9,ricciardo,Daniel,Ricciardo,Australian,34
2021,8,10,vettel,Sebastian,Vettel,German,30
2021,8,11,alonso,Fernando,Alonso,Spanish,19
2021,8,12,stroll,Lance,Stroll,Canadian,14
2021,8,13,ocon,Esteban,Ocon,French,12
2021,8,14,tsunoda,Yuki,Tsunoda,Japanese,9
2021,8,15,raikkonen,Kimi,Räikkönen,Finnish,1
2021,8,16,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,8,17,russell,George,Russell,British,0
2021,8,18,mick_schumacher,Mick,Schumacher,German,0
2021,8,19,mazepin,Nikita,Mazepin,Russian,0
2021,8,20,latifi,Nicholas,Latifi,Canadian,0
2021,6,1,max_verstappen,Max,Verstappen,Dutch,105
2021,6,2,hamilton,Lewis,Hamilton,British,101
2021,6,3,perez,Sergio,Pérez,Mexican,69
2021,6,4,norris,Lando,Norris,British,66
2021,6,5,leclerc,Charles,Leclerc,Monegasque,52
2021,6,6,bottas,Valtteri,Bottas,Finnish,47
2021,6,7,sainz,Carlos,Sainz,Spanish,42
2021,6,8,gasly,Pierre,Gasly,French,31
2021,6,9,vettel,Sebastian,Vettel,German,28
2021,6,10,ricciardo,Daniel,Ricciardo,Australian,26
2021,6,11,alonso,Fernando,Alonso,Spanish,13
2021,6,12,ocon,Esteban,Ocon,French,12
2021,6,13,stroll,Lance,Stroll,Canadian,9
2021,6,14,tsunoda,Yuki,Tsunoda,Japanese,8
2021,6,15,raikkonen,Kimi,Räikkönen,Finnish,1
2021,6,16,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,6,17,mick_schumacher,Mick,Schumacher,German,0
2021,6,18,russell,George,Russell,British,0
2021,6,19,mazepin,Nikita,Mazepin,Russian,0
2021,6,20,latifi,Nicholas,Latifi,Canadian,0
2021,1,1,hamilton,Lewis,Hamilton,British,25
2021,1,2,max_verstappen,Max,Verstappen,Dutch,18
2021,1,3,bottas,Valtteri,Bottas,Finnish,16
2021,1,4,norris,Lando,Norris,British,12
2021,1,5,perez,Sergio,Pérez,Mexican,10
2021,1,6,leclerc,Charles,Leclerc,Monegasque,8
2021,1,7,ricciardo,Daniel,Ricciardo,Australian,6
2021,1,8,sainz,Carlos,Sainz,Spanish,4
2021,1,9,tsunoda,Yuki,Tsunoda,Japanese,2
2021,1,10,stroll,Lance,Stroll,Canadian,1
2021,1,11,raikkonen,Kimi,Räikkönen,Finnish,0
2021,1,12,giovinazzi,Antonio,Giovinazzi,Italian,0
2021,1,13,ocon,Esteban,Ocon,French,0
2021,1,14,russell,George,Russell,British,0
2021,1,15,vettel,Sebastian,Vettel,German,0
2021,1,16,mick_schumacher,Mick,Schumacher,German,0
2021,1,17,gasly,Pierre,Gasly,French,0
2021,1,18,latifi,Nicholas,Latifi,Canadian,0
2021,1,19,alonso,Fernando,Alonso,Spanish,0
2021,1,20,mazepin,Nikita,Mazepin,Russian,0
2021,7,1,max_verstappen,Max,Verstappen,Dutch,131
2021,7,2,hamilton,Lewis,Hamilton,British,119
2021,7,3,perez,Sergio,Pérez,Mexican,84
2021,7,4,norris,Lando,Norris,British,76
2021,7,5,bottas,Valtteri,Bottas,Finnish,59
2021,7,6,leclerc,Charles,Leclerc,Monegasque,52
2021,7,7,sainz,Carlos,Sainz,Spanish,42
2021,7,8,gasly,Pierre,Gasly,French,37
2021,7,9,ricciardo,Daniel,Ricciardo,Australian,34
2021,7,10,vettel,Sebastian,Vettel,German,30
2021,7,11,alonso,Fernando,Alonso,Spanish,17
2021,7,12,ocon,Esteban,Ocon,French,12
2021,7,13,stroll,Lance,Stroll,Canadian,10
2021,7,14,tsunoda,Yuki,Tsunoda,Japanese,8
2021,7,15,raikkonen,Kimi,Räikkönen,Finnish,1
2021,7,16,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,7,17,russell,George,Russell,British,0
2021,7,18,mick_schumacher,Mick,Schumacher,German,0
2021,7,19,mazepin,Nikita,Mazepin,Russian,0
2021,7,20,latifi,Nicholas,Latifi,Canadian,0
2021,9,1,max_verstappen,Max,Verstappen,Dutch,182
2021,9,2,hamilton,Lewis,Hamilton,British,150
2021,9,3,perez,Sergio,Pérez,Mexican,104
2021,9,4,norris,Lando,Norris,British,101
2021,9,5,bottas,Valtteri,Bottas,Finnish,92
2021,9,6,leclerc,Charles,Leclerc,Monegasque,62
2021,9,7,sainz,Carlos,Sainz,Spanish,60
2021,9,8,ricciardo,Daniel,Ricciardo,Australian,40
2021,9,9,gasly,Pierre,Gasly,French,39
2021,9,10,vettel,Sebastian,Vettel,German,30
2021,9,11,alonso,Fernando,Alonso,Spanish,20
2021,9,12,stroll,Lance,Stroll,Canadian,14
2021,9,13,ocon,Esteban,Ocon,French,12
2021,9,14,tsunoda,Yuki,Tsunoda,Japanese,9
2021,9,15,raikkonen,Kimi,Räikkönen,Finnish,1
2021,9,16,giovinazzi,Antonio,Giovinazzi,Italian,1
2021,9,17,russell,George,Russell,British,0
2021,9,18,mick_schumacher,Mick,Schumacher,German,0
2021,9,19,mazepin,Nikita,Mazepin,Russian,0
2021,9,20,latifi,Nicholas,Latifi,Canadian,0
2021,20,1,max_verstappen,Max,Verstappen,Dutch,351.5
2021,20,2,hamilton,Lewis,Hamilton,British,343.5
2021,20,3,bottas,Valtteri,Bottas,Finnish,203
2021,20,4,perez,Sergio,Pérez,Mexican,190
2021,20,5,norris,Lando,Norris,British,153
2021,20,6,leclerc,Charles,Leclerc,Monegasque,152
2021,20,7,sainz,Carlos,Sainz,Spanish,145.5
2021,20,8,ricciardo,Daniel,Ricciardo,Australian,105
